coverage,iteration,max_fitness,qd_score,time
7.9101562,45.0,985.00793,273040.44,0.0019261837
8.105469,46.0,985.00793,279510.84,0.0019006729
8.105469,47.0,985.00793,279510.84,0.0018987656
8.105469,48.0,985.00793,279653.06,0.0021560192
8.203125,49.0,985.00793,282895.03,0.0019528866
8.3984375,50.0,985.00793,289554.8,0.0019507408
8.3984375,51.0,985.00793,289556.47,0.0019066334
8.496094,52.0,985.00793,293739.28,0.0024678707
8.496094,53.0,985.00793,293740.22,0.0019345284
8.59375,54.0,985.00793,297302.12,0.0019123554
8.59375,55.0,985.00793,297595.2,0.0019412041
8.691406,56.0,985.00793,300900.3,0.0021800995
8.7890625,57.0,985.00793,304132.66,0.0019135475
8.886719,58.0,985.00793,309435.0,0.0022408962
9.1796875,59.0,985.00793,320061.16,0.0019090176
9.375,60.0,985.00793,327238.6,0.002210617
9.5703125,61.0,986.4339,335047.22,0.0019345284
9.5703125,62.0,986.4339,335052.3,0.0019102097
9.667969,63.0,986.4339,335650.16,0.0019276142
9.765625,64.0,986.4339,339783.34,0.0042231083
9.9609375,65.0,986.4339,345846.9,0.0019087791
10.15625,66.0,986.4339,352422.56,0.0019237995
10.15625,67.0,986.4339,352438.53,0.0019245148
10.15625,68.0,986.4339,352596.7,0.0024654865
10.449219,69.0,986.4339,360403.34,0.0019495487
10.449219,70.0,986.4339,360403.34,0.0019659996
10.449219,71.0,986.4339,360666.97,0.0019278526
10.546875,72.0,986.4339,363907.25,0.0021731853
10.546875,73.0,986.4339,364016.2,0.0019445419
10.7421875,74.0,986.4339,370562.2,0.0019364357
10.7421875,75.0,986.4339,370562.2,0.02521348
10.839844,76.0,986.4339,373812.5,0.0021858215
10.839844,77.0,986.4339,373816.72,0.0019476414
10.9375,78.0,986.4339,377476.75,0.0018999577
11.035156,79.0,986.4339,381596.97,0.0019583702
11.035156,80.0,986.4339,382413.2,0.0021781921
11.035156,81.0,986.4339,382565.53,0.0019683838
11.1328125,82.0,988.6011,386800.94,0.002509594
11.1328125,83.0,988.6011,386800.94,0.0019152164
11.1328125,84.0,988.6011,387240.2,0.0021617413
11.1328125,85.0,988.6621,387290.84,0.0019228458
11.230469,86.0,988.6621,391493.6,0.0019180775
11.328125,87.0,988.6621,394730.1,0.0019230843
11.425781,88.0,988.6621,397970.56,0.002175331
11.5234375,89.0,988.6621,401977.06,0.0018999577
11.5234375,90.0,988.6621,401987.75,0.0020086765
11.5234375,91.0,988.6621,401989.75,0.0019052029
11.621094,92.0,988.6621,402516.8,0.0021774769
11.621094,93.0,988.6621,402534.5,0.0018956661
11.71875,94.0,1004.2881,406778.8,0.0019962788
11.816406,95.0,1004.2881,410309.5,0.0019943714
11.816406,96.0,1004.2881,410528.62,0.0021839142
11.9140625,97.0,1004.2881,414779.44,0.0023088455
11.9140625,98.0,1004.2881,414789.12,0.0020475388
12.011719,99.0,1004.2881,419378.4,0.0019145012
12.109375,100.0,1004.2881,423821.2,0.0021502972
12.109375,101.0,1004.2881,424215.62,0.0019452572
12.3046875,102.0,1004.2881,432414.4,0.001969099
12.3046875,103.0,1004.2881,432431.56,0.0019404888
12.3046875,104.0,1004.2881,432432.7,0.0023989677
12.3046875,105.0,1004.2881,432443.94,0.0019118786
12.5,106.0,1004.2881,438922.7,0.0019500256
12.5,107.0,1004.2881,438928.22,0.0019276142
12.5,108.0,1004.2881,438928.22,0.0021510124
12.5,109.0,1004.2881,438928.22,0.0019271374
12.5,110.0,1004.2881,439007.4,0.0019059181
12.6953125,111.0,1004.2881,445542.34,0.0019080639
12.6953125,112.0,1004.2881,445542.34,0.004235983
12.890625,113.0,1004.2881,454176.78,0.0018966198
12.890625,114.0,1004.2881,454238.03,0.0019373894
12.988281,115.0,1004.2881,458408.1,0.00192523
12.988281,116.0,1004.2881,458436.9,0.0021774769
13.0859375,117.0,1004.2881,461677.8,0.0019629002
13.0859375,118.0,1004.2881,461924.34,0.001906395
13.0859375,119.0,1004.2881,461924.34,0.0019249916
13.183594,120.0,1004.2881,465946.84,0.002413988
13.28125,121.0,1004.2881,470088.9,0.025740147
13.28125,122.0,1004.2881,470115.3,0.0019192696
13.378906,123.0,1004.2881,473388.28,0.0026066303
13.4765625,124.0,1004.2881,476814.0,0.0022859573
13.4765625,125.0,1004.2881,476814.0,0.0019612312
13.574219,126.0,1004.2881,481009.12,0.001983881
13.671875,127.0,1004.2881,485041.94,0.0022304058
13.671875,128.0,1004.2881,485206.94,0.002187252
13.671875,129.0,1004.2881,485214.72,0.0019214153
13.769531,130.0,1004.2881,488469.28,0.0019395351
13.769531,131.0,1004.2881,492057.78,0.0019013882
13.8671875,132.0,1004.2881,496543.38,0.0021259785
13.8671875,133.0,1004.2881,496544.12,0.0019581318
13.8671875,134.0,1004.2881,496544.12,0.0021395683
13.964844,135.0,1004.2881,500739.06,0.0019769669
13.964844,136.0,1004.2881,500739.06,0.0021305084
13.964844,137.0,1004.2881,500759.88,0.001950264
14.0625,138.0,1004.2881,505032.16,0.0019726753
14.160156,139.0,1004.2881,508231.25,0.0022597313
14.2578125,140.0,1004.2881,511472.78,0.0021486282
14.2578125,141.0,1004.2881,511476.4,0.0019164085
14.355469,142.0,1004.2881,515150.4,0.0019295216
14.355469,143.0,1004.2881,515154.8,0.001995325
14.453125,144.0,1004.2881,519319.8,0.002195835
14.453125,145.0,1004.2881,519319.8,0.0021548271
14.550781,146.0,1004.2881,523605.34,0.001999855
14.6484375,147.0,1004.2881,527895.0,0.0019676685
14.746094,148.0,1004.2881,531267.2,0.0021512508
14.84375,149.0,1004.2881,535472.3,0.0019686222
14.84375,150.0,1004.2881,535535.8,0.00192523
14.84375,151.0,1004.2881,536434.4,0.0019378662
14.84375,152.0,1004.2881,536441.44,0.0021505356
14.941406,153.0,1004.2881,541291.94,0.0020132065
15.0390625,154.0,1004.2881,545270.2,0.002266407
15.234375,155.0,1004.2881,551756.5,0.0021879673
15.332031,156.0,1004.2881,555969.0,0.0022559166
15.332031,157.0,1004.2881,555969.0,0.0019068718
15.4296875,158.0,1004.2881,560184.75,0.0019061565
15.527344,159.0,1004.2881,564403.8,0.02608943
15.527344,160.0,1004.2881,564403.8,0.005035639
15.527344,161.0,1012.9481,564574.56,0.0019168854
15.527344,162.0,1012.9481,564595.2,0.0019271374
15.722656,163.0,1012.9481,572095.75,0.0019023418
15.8203125,164.0,1012.9481,575258.06,0.0024564266
15.917969,165.0,1012.9481,579473.2,0.0019161701
15.917969,166.0,1012.9481,579473.2,0.002033472
15.917969,167.0,1012.9481,579736.75,0.0019338131
15.917969,168.0,1012.9481,579744.6,0.0028169155
15.917969,169.0,1012.9481,579748.94,0.0019202232
16.015625,170.0,1012.9481,584014.2,0.0019056797
16.113281,171.0,1012.9481,588215.3,0.0019133091
16.113281,172.0,1012.9481,588249.5,0.002142191
16.113281,173.0,1012.9481,588976.7,0.0019218922
16.113281,174.0,1012.9481,589912.8,0.0019462109
16.113281,175.0,1012.9481,589912.8,0.0019648075
16.308594,176.0,1012.9481,596013.1,0.0021514893
16.308594,177.0,1012.9481,596216.06,0.0022239685
16.308594,178.0,1012.9481,596216.06,0.0021727085
16.40625,179.0,1012.9481,599453.7,0.0019509792
16.503906,180.0,1012.9481,603379.2,0.0021371841
16.503906,181.0,1012.9481,603379.2,0.0022249222
16.503906,182.0,1012.9481,603379.2,0.001926899
16.503906,183.0,1012.9481,603379.2,0.0018866062
16.503906,184.0,1012.9481,603379.2,0.0021355152
16.601562,185.0,1012.9481,606547.75,0.0021243095
16.699219,186.0,1012.9481,610746.6,0.0018856525
16.796875,187.0,1012.9481,614182.3,0.0019226074
16.796875,188.0,1012.9481,614227.9,0.0022103786
16.796875,189.0,1012.9481,614227.9,0.0019416809
16.796875,190.0,1012.9481,614407.2,0.0019111633
16.796875,191.0,1012.9481,614407.2,0.0018899441
16.796875,192.0,1012.9481,614407.2,0.0021231174
16.796875,193.0,1012.9481,614407.2,0.0019536018
16.796875,194.0,1012.9481,614407.2,0.0022466183
16.796875,195.0,1012.9481,614417.94,0.0030388832
16.796875,196.0,1012.9481,614620.94,0.0021755695
16.894531,197.0,1012.9481,617764.94,0.0024929047
16.894531,198.0,1012.9481,617816.3,0.001912117
16.894531,199.0,1012.9481,617824.94,0.0019340515
16.894531,200.0,1012.9481,617824.94,0.0022802353
16.894531,201.0,1012.9481,617824.94,0.0019376278
16.894531,202.0,1012.9481,617828.94,0.0019319057
16.992188,203.0,1012.9481,621898.25,0.002469778
16.992188,204.0,1012.9481,621931.9,0.002233982
17.089844,205.0,1012.9481,626115.4,0.0021882057
17.089844,206.0,1012.9481,626726.06,0.00192523
17.1875,207.0,1012.9481,629956.56,0.001894474
17.1875,208.0,1012.9481,629989.8,0.0051851273
17.1875,209.0,1012.9481,630099.0,0.002156496
17.1875,210.0,1012.9481,630099.0,0.0019574165
17.285156,211.0,1012.9481,633391.8,0.0019590855
17.285156,212.0,1012.9481,633391.8,0.0023748875
17.480469,213.0,1012.9481,640553.44,0.001907587
17.480469,214.0,1012.9481,640554.25,0.0019032955
17.480469,215.0,1012.9481,640554.25,0.0025000572
17.675781,216.0,1012.9481,648891.25,0.0021612644
17.675781,217.0,1012.9481,649892.8,0.0019361973
17.773438,218.0,1012.9481,650274.7,0.0020513535
17.871094,219.0,1012.9481,650837.6,0.0019407272
17.871094,220.0,1012.9481,650837.75,0.0021383762
17.871094,221.0,1012.9481,650838.0,0.0019412041
17.871094,222.0,1012.9481,650838.4,0.0019714832
17.96875,223.0,1012.9481,655016.06,0.0019187927
17.96875,224.0,1012.9481,655107.9,0.0021343231
18.066406,225.0,1012.9481,659311.25,0.0018968582
18.164062,226.0,1012.9481,663487.25,0.0019013882
18.164062,227.0,1012.9481,663490.3,0.0018899441
18.164062,228.0,1012.9481,663490.3,0.0024251938
18.164062,229.0,1012.9481,663697.2,0.0022423267
18.164062,230.0,1012.9481,663697.44,0.002030611
18.164062,231.0,1012.9481,665106.7,0.0019931793
18.164062,232.0,1012.9481,665106.7,0.0024306774
18.164062,233.0,1012.9481,665280.4,0.0018925667
18.359375,234.0,1012.9481,672726.0,0.001914978
18.457031,235.0,1012.9481,676978.9,0.0021660328
18.457031,236.0,1012.9481,676987.9,0.002213955
18.457031,237.0,1012.9481,677058.9,0.0019319057
18.457031,238.0,1012.9481,677060.1,0.001975298
18.457031,239.0,1012.9481,677060.1,0.0019032955
18.457031,240.0,1012.9481,677060.1,0.0021104813
18.554688,241.0,1012.9481,681826.5,0.0019154549
18.554688,242.0,1012.9481,681826.5,0.0019361973
18.554688,243.0,1012.9481,681938.6,0.0020918846
18.652344,244.0,1012.9481,686125.2,0.0021557808
18.652344,245.0,1012.9481,686130.44,0.0019845963
18.652344,246.0,1012.9481,686741.9,0.0019099712
18.75,247.0,1012.9481,690947.1,0.0020020008
18.847656,248.0,1012.9481,694211.2,0.0021488667
18.847656,249.0,1012.9481,694211.3,0.0023217201
18.847656,250.0,1012.9481,694257.75,0.0019104481
