coverage,iteration,max_fitness,qd_score,time
34.08203,110.0,909.6489,129960.7,0.008408546
34.08203,111.0,909.6489,130190.14,0.008360863
34.179688,112.0,909.6489,130672.52,0.00809741
34.277344,113.0,909.6489,131207.78,0.007941246
34.375,114.0,909.6489,131778.19,0.0066945553
34.570312,115.0,909.6489,132533.78,0.007992983
34.66797,116.0,909.6489,133280.02,0.007888794
35.058594,117.0,909.6489,135206.06,0.008249998
35.15625,118.0,941.6385,136164.52,0.008267164
35.253906,119.0,941.6385,136562.86,0.008272886
35.253906,120.0,941.6385,136784.42,0.008327246
35.546875,121.0,941.6385,138190.73,0.008345842
35.742188,122.0,941.6385,139184.12,0.007982016
35.742188,123.0,941.6385,139289.42,0.008542299
35.9375,124.0,941.6385,140333.17,0.008319378
36.035156,125.0,941.6385,141121.2,0.008467197
36.035156,126.0,941.6385,141199.52,0.00662899
36.23047,127.0,941.6385,142270.08,0.0076930523
36.328125,128.0,941.6385,142872.73,0.007992983
36.816406,129.0,941.6385,145215.22,0.008411169
36.816406,130.0,941.6385,145265.5,0.008284092
36.914062,131.0,941.6385,145569.8,0.008413076
37.01172,132.0,941.6385,145930.25,0.008095026
37.20703,133.0,941.6385,146780.58,0.008313179
37.20703,134.0,941.6385,146789.08,0.008259058
37.304688,135.0,941.6385,147288.9,0.008394957
37.5,136.0,941.6385,147970.14,0.008365631
37.5,137.0,941.6385,147970.14,0.008394241
37.79297,138.0,941.6385,149356.73,0.0083556175
37.98828,139.0,941.6385,150650.0,0.00829649
38.183594,140.0,941.6385,151753.38,0.008380413
38.476562,141.0,941.6385,152871.97,0.008333206
38.476562,142.0,1012.1516,153408.02,0.008015871
38.476562,143.0,1012.1516,153509.52,0.006601572
38.76953,144.0,1012.1516,154841.8,0.00792408
38.76953,145.0,1012.1516,155027.03,0.0066912174
38.76953,146.0,1012.1516,155157.92,0.006857395
39.0625,147.0,1012.1516,156161.14,0.0066287518
39.35547,148.0,1012.1516,157236.31,0.00803113
39.453125,149.0,1012.1516,157666.39,0.008343458
39.453125,150.0,1012.1516,157949.19,0.0062594414
39.648438,151.0,1012.1516,159677.75,0.0085783005
39.746094,152.0,1012.1516,159972.38,0.008262873
39.84375,153.0,1012.1516,160774.53,0.008033752
40.13672,154.0,1012.1516,162010.77,0.008028269
40.13672,155.0,1012.1516,162036.06,0.00838685
40.33203,156.0,1012.1516,162624.78,0.008327246
40.527344,157.0,1012.1516,163652.56,0.008334398
40.527344,158.0,1012.1516,163763.28,0.008468628
40.625,159.0,1012.1516,164424.55,0.008230209
40.820312,160.0,1012.1516,165330.97,0.008084774
41.11328,161.0,1012.1516,166570.8,0.00855422
41.210938,162.0,1012.1516,167130.86,0.008393526
41.40625,163.0,1012.1516,168177.4,0.007993937
41.503906,164.0,1012.1516,168648.34,0.007851839
41.89453,165.0,1012.1516,170030.22,0.008334875
41.992188,166.0,1012.1516,170645.14,0.007922173
42.089844,167.0,1012.1516,171229.34,0.00841403
42.089844,168.0,1012.1516,171409.19,0.008234978
42.285156,169.0,1012.1516,171966.45,0.00660038
42.285156,170.0,1012.1516,171966.45,0.008049488
42.48047,171.0,1012.1516,172845.48,0.008324146
42.578125,172.0,1012.1516,173428.58,0.008274555
42.578125,173.0,1012.1516,173428.58,0.00787425
42.773438,174.0,1012.1516,174246.48,0.008173704
42.871094,175.0,1012.1516,174893.73,0.008270502
42.96875,176.0,1012.1516,175595.98,0.008289099
43.066406,177.0,1012.1516,175912.14,0.008293867
43.066406,178.0,1012.1516,175966.19,0.008367062
43.26172,179.0,1012.1516,177470.55,0.008334398
43.26172,180.0,1012.1516,177588.11,0.008357048
43.554688,181.0,1012.1516,178636.53,0.007887125
43.554688,182.0,1012.1516,178638.28,0.008432865
43.75,183.0,1012.1516,179599.22,0.00835681
43.847656,184.0,1012.1516,180081.53,0.007980585
43.847656,185.0,1012.1516,180081.53,0.008379221
43.945312,186.0,1012.1516,180804.39,0.008233786
43.945312,187.0,1012.1516,180939.03,0.008349657
44.04297,188.0,1012.1516,181471.2,0.008375883
44.04297,189.0,1012.1516,181483.67,0.0080218315
44.04297,190.0,1012.1516,181761.12,0.008340597
44.140625,191.0,1012.1516,181988.44,0.008379221
44.23828,192.0,1012.1516,182473.38,0.008328915
44.335938,193.0,1012.1516,183339.73,0.008620024
44.53125,194.0,1012.1516,183863.81,0.006341219
44.628906,195.0,1012.1516,184642.28,0.006628275
44.628906,196.0,1012.1516,184961.88,0.008573294
44.726562,197.0,1012.1516,185519.19,0.006621361
44.82422,198.0,1012.1516,185838.11,0.008274317
44.82422,199.0,1012.1516,186101.1,0.008355856
44.82422,200.0,1012.1516,186536.22,0.006597042
44.82422,201.0,1012.1516,186563.14,0.008206844
44.921875,202.0,1012.1516,187416.61,0.0068531036
