coverage,iteration,max_fitness,qd_score,time
7.6171875,61.0,975.8707,269097.66,0.0022509098
7.6171875,62.0,975.8707,269097.66,0.0022597313
7.7148438,63.0,975.8707,272618.5,0.0022449493
7.7148438,64.0,975.8707,272645.88,0.0022192001
7.8125,65.0,975.8707,276378.16,0.0022494793
7.9101562,66.0,975.8707,279624.44,0.0022592545
8.203125,67.0,975.8707,290361.2,0.0022449493
8.3984375,68.0,975.8707,298813.8,0.002247572
8.3984375,69.0,975.8707,298813.8,0.0022408962
8.496094,70.0,980.5516,302991.03,0.0022830963
8.59375,71.0,980.5516,306410.34,0.0022127628
8.59375,72.0,980.5516,306410.34,0.0025706291
8.59375,73.0,980.5516,306536.72,0.0022461414
8.59375,74.0,980.5516,306536.72,0.0022411346
8.59375,75.0,980.5516,306536.72,0.0022528172
8.691406,76.0,980.5516,310674.53,0.0022547245
8.691406,77.0,980.5516,310674.53,0.0022108555
8.7890625,78.0,980.5516,314781.16,0.0022621155
8.7890625,79.0,980.5516,314844.03,0.0022239685
8.7890625,80.0,980.5516,314995.88,0.0022377968
8.886719,81.0,980.5516,318703.38,0.0022644997
8.984375,82.0,980.5516,322379.25,0.0022380352
9.082031,83.0,980.5516,325894.8,0.002244711
9.1796875,84.0,980.5516,329907.06,0.0022325516
9.277344,85.0,980.5516,334076.8,0.00224185
9.277344,86.0,980.5516,334119.38,0.0022318363
9.277344,87.0,980.5516,334119.38,0.0022389889
9.375,88.0,980.5516,337482.62,0.0022585392
9.472656,89.0,980.5516,340691.0,0.0022397041
9.765625,90.0,980.5516,350874.2,0.002272606
9.765625,91.0,980.5516,350906.4,0.0022597313
9.863281,92.0,980.5516,354904.62,0.0022306442
9.863281,93.0,980.5516,354904.62,0.0022377968
9.863281,94.0,980.5516,354911.97,0.0022742748
9.863281,95.0,980.5516,354927.94,0.0022704601
9.863281,96.0,980.5516,354927.94,0.0022268295
9.9609375,97.0,980.5516,358167.9,0.0023100376
10.058594,98.0,980.5516,361848.7,0.002244234
10.15625,99.0,980.5516,365073.53,0.0022797585
10.15625,100.0,980.5516,365080.9,0.002572775
10.253906,101.0,980.5516,368511.25,0.0027973652
10.253906,102.0,980.5516,368606.84,0.0023114681
10.3515625,103.0,980.5516,372469.53,0.002234459
10.546875,104.0,980.5516,378979.75,0.0022478104
10.546875,105.0,980.5516,379175.4,0.0022563934
10.546875,106.0,980.5516,379282.9,0.002269268
10.7421875,107.0,980.5516,386404.62,0.0022306442
10.9375,108.0,980.5516,394482.28,0.0022490025
11.035156,109.0,980.5516,398640.34,0.00224185
11.1328125,110.0,980.5516,401900.6,0.0022575855
11.328125,111.0,980.5516,410149.28,0.0022239685
11.621094,112.0,980.5516,419958.5,0.002238512
11.71875,113.0,980.5516,423500.6,0.0022625923
11.816406,114.0,980.5516,427978.66,0.0022892952
11.816406,115.0,980.5516,428038.12,0.0022289753
12.109375,116.0,980.5516,440121.8,0.0022284985
12.207031,117.0,980.5516,443539.47,0.002291441
12.207031,118.0,980.5516,443614.53,0.0022292137
12.207031,119.0,980.5516,443635.22,0.002222538
12.207031,120.0,980.5516,443782.9,0.0022563934
12.207031,121.0,980.5516,443782.9,0.002240181
12.3046875,122.0,980.5516,447010.28,0.0022420883
12.5,123.0,980.5516,455340.97,0.0022463799
12.597656,124.0,980.5516,459025.25,0.0022258759
12.597656,125.0,980.5516,459472.4,0.0022399426
12.597656,126.0,980.5516,459552.38,0.0022387505
12.6953125,127.0,980.5516,463353.1,0.0022559166
12.6953125,128.0,980.5516,463605.38,0.0029039383
12.792969,129.0,980.5516,467808.22,0.0022392273
12.890625,130.0,980.5516,470656.8,0.0022513866
12.988281,131.0,980.5516,474825.9,0.0022799969
13.28125,132.0,980.5516,486169.47,0.0022535324
13.28125,133.0,980.5516,486194.6,0.0022611618
13.378906,134.0,980.5516,489453.6,0.0026967525
13.378906,135.0,980.5516,490714.0,0.0022511482
13.4765625,136.0,980.5516,493892.3,0.0022637844
13.4765625,137.0,980.5516,493906.5,0.002244234
13.574219,138.0,980.5516,497201.34,0.0023257732
13.671875,139.0,980.5516,500471.4,0.0022408962
13.671875,140.0,980.5516,500520.8,0.0022351742
13.671875,141.0,980.5516,500520.8,0.0022461414
13.769531,142.0,980.5516,504513.22,0.0027143955
13.8671875,143.0,980.5516,507744.3,0.0022292137
13.8671875,144.0,980.5516,507884.0,0.002265215
13.964844,145.0,980.5516,508808.4,0.0022480488
13.964844,146.0,980.5516,508808.4,0.0028233528
14.0625,147.0,990.77234,513107.9,0.0022389889
14.0625,148.0,990.77234,513115.72,0.0022189617
14.0625,149.0,990.77234,513115.72,0.002257824
14.0625,150.0,990.77234,513263.84,0.002854824
14.160156,151.0,990.77234,517473.3,0.002306223
14.2578125,152.0,990.77234,521649.06,0.0029976368
14.2578125,153.0,990.77234,521649.06,0.0022153854
14.355469,154.0,990.77234,524906.1,0.0022642612
14.355469,155.0,990.77234,524906.1,0.0022296906
14.355469,156.0,990.77234,524906.1,0.002240181
14.355469,157.0,990.77234,524906.1,0.0022644997
14.453125,158.0,990.77234,527860.44,0.002235651
14.550781,159.0,990.77234,531443.8,0.0028319359
14.6484375,160.0,990.77234,535437.1,0.0022592545
14.84375,161.0,990.77234,542824.75,0.0022323132
14.941406,162.0,1058.7737,547128.5,0.0022499561
15.0390625,163.0,1058.7737,551387.75,0.0028584003
15.136719,164.0,1058.7737,554736.56,0.0022559166
15.234375,165.0,1058.7737,558896.06,0.0022506714
15.234375,166.0,1058.7737,558896.06,0.0023875237
15.4296875,167.0,1058.7737,567254.5,0.002225399
15.527344,168.0,1058.7737,570440.75,0.002259016
15.527344,169.0,1058.7737,570492.2,0.0021972656
15.527344,170.0,1058.7737,570492.2,0.002846241
15.625,171.0,1058.7737,574658.1,0.0022342205
15.625,172.0,1058.7737,575424.06,0.002803564
15.722656,173.0,1058.7737,579584.9,0.0022425652
15.722656,174.0,1058.7737,579662.8,0.002291441
15.8203125,175.0,1058.7737,583726.3,0.0022323132
15.8203125,176.0,1058.7737,583755.2,0.0028030872
15.8203125,177.0,1058.7737,583755.2,0.0022673607
15.8203125,178.0,1058.7737,583812.2,0.0022349358
15.8203125,179.0,1058.7737,583812.2,0.0021994114
15.8203125,180.0,1058.7737,583937.2,0.0022351742
15.8203125,181.0,1058.7737,583990.4,0.0022287369
15.917969,182.0,1058.7737,587580.3,0.0022928715
15.917969,183.0,1058.7737,587580.3,0.0023007393
15.917969,184.0,1058.7737,587580.3,0.0022289753
15.917969,185.0,1058.7737,587604.1,0.0022530556
15.917969,186.0,1058.7737,587604.1,0.0023150444
16.015625,187.0,1058.7737,590955.25,0.0025568008
16.015625,188.0,1058.7737,591053.0,0.0022625923
16.015625,189.0,1058.7737,591053.0,0.002243042
16.015625,190.0,1058.7737,591053.0,0.0022161007
16.015625,191.0,1058.7737,591174.2,0.0022609234
16.113281,192.0,1058.7737,595361.94,0.0022528172
16.113281,193.0,1058.7737,595361.94,0.0022294521
16.113281,194.0,1058.7737,595462.9,0.002202034
16.210938,195.0,1058.7737,598791.3,0.0024576187
16.308594,196.0,1058.7737,602239.6,0.0022306442
16.503906,197.0,1058.7737,609707.25,0.0022170544
16.503906,198.0,1058.7737,610014.94,0.0023117065
16.503906,199.0,1058.7737,610112.9,0.0022518635
16.699219,200.0,1058.7737,617835.56,0.0022120476
16.992188,201.0,1058.7737,628452.75,0.0022230148
17.089844,202.0,1058.7737,632220.44,0.0022058487
17.089844,203.0,1058.7737,632220.44,0.0022346973
17.1875,204.0,1058.7737,635468.9,0.002238512
17.1875,205.0,1058.7737,635468.9,0.0022301674
17.1875,206.0,1058.7737,635468.9,0.002357006
17.1875,207.0,1058.7737,635468.9,0.0022420883
17.285156,208.0,1058.7737,639731.56,0.0022540092
17.285156,209.0,1058.7737,640135.4,0.0021994114
17.285156,210.0,1058.7737,640149.4,0.0022540092
17.285156,211.0,1058.7737,640149.4,0.0022878647
17.285156,212.0,1058.7737,640149.4,0.002247572
17.382812,213.0,1058.7737,644132.06,0.0022325516
17.480469,214.0,1058.7737,648340.8,0.002455473
17.578125,215.0,1058.7737,651542.0,0.0022132397
17.675781,216.0,1058.7737,655560.4,0.002247572
17.773438,217.0,1058.7737,659735.6,0.0022337437
17.773438,218.0,1058.7737,659770.9,0.0022220612
17.773438,219.0,1058.7737,659770.9,0.002206087
17.773438,220.0,1058.7737,660073.4,0.0022566319
17.773438,221.0,1058.7737,660073.4,0.0025515556
17.871094,222.0,1058.7737,664250.0,0.0022184849
18.066406,223.0,1058.7737,672897.4,0.0022399426
18.066406,224.0,1058.7737,672897.4,0.0022809505
18.066406,225.0,1058.7737,672976.7,0.0022454262
18.164062,226.0,1058.7737,677052.3,0.0022661686
18.359375,227.0,1058.7737,684829.44,0.0022933483
18.359375,228.0,1058.7737,684909.7,0.0023767948
18.359375,229.0,1058.7737,684929.75,0.0022218227
18.652344,230.0,1058.7737,692284.5,0.0022375584
18.652344,231.0,1058.7737,694596.6,0.0022118092
18.652344,232.0,1058.7737,694607.8,0.0022799969
18.652344,233.0,1058.7737,694693.4,0.0022103786
18.652344,234.0,1058.7737,694920.06,0.0021960735
18.75,235.0,1058.7737,699163.75,0.002229929
18.75,236.0,1058.7737,699163.75,0.002254963
18.75,237.0,1058.7737,699176.44,0.0022451878
18.75,238.0,1058.7737,699446.5,0.0028612614
18.75,239.0,1058.7737,699446.5,0.0022394657
18.75,240.0,1058.7737,699446.5,0.0022463799
18.847656,241.0,1058.7737,703631.2,0.002250433
18.847656,242.0,1058.7737,703631.2,0.0022377968
18.945312,243.0,1058.7737,708584.3,0.0022313595
18.945312,244.0,1058.7737,708584.3,0.0022239685
18.945312,245.0,1058.7737,708744.2,0.0022542477
18.945312,246.0,1058.7737,708744.2,0.0028829575
18.945312,247.0,1058.7737,708761.8,0.0022280216
19.042969,248.0,1058.7737,712152.56,0.0022230148
19.140625,249.0,1058.7737,716320.25,0.0022616386
19.140625,250.0,1058.7737,716335.25,0.0023744106
