coverage,iteration,max_fitness,qd_score,time
7.03125,47.0,984.3368,244148.7,0.0023987293
7.03125,48.0,984.3368,244148.7,0.0023078918
7.03125,49.0,984.3368,244280.97,0.0022850037
7.03125,50.0,984.3368,244280.97,0.002207756
7.2265625,51.0,984.3368,252490.48,0.0022268295
7.3242188,52.0,984.3368,255720.12,0.0023200512
7.5195312,53.0,984.3368,262116.66,0.0022499561
7.5195312,54.0,984.3368,262117.36,0.0022408962
7.5195312,55.0,984.3368,262138.52,0.002361536
7.6171875,56.0,984.3368,265447.44,0.0028259754
7.6171875,57.0,984.3368,265447.44,0.00279212
7.6171875,58.0,984.3368,265447.44,0.0022058487
7.6171875,59.0,984.3368,265470.5,0.0022039413
7.6171875,60.0,984.3368,265576.94,0.0022354126
7.6171875,61.0,984.3368,265576.94,0.0022354126
7.7148438,62.0,984.3368,269650.97,0.0022406578
7.7148438,63.0,984.3368,269707.25,0.0022466183
7.7148438,64.0,984.3368,269721.56,0.002559185
7.7148438,65.0,984.3368,269727.75,0.0022366047
7.7148438,66.0,984.3368,269738.84,0.0022087097
7.7148438,67.0,984.3368,269738.84,0.002654314
7.7148438,68.0,984.3368,269738.84,0.0022189617
7.7148438,69.0,984.3368,269738.84,0.002222538
7.7148438,70.0,984.3368,269748.5,0.002224207
7.8125,71.0,984.3368,273056.53,0.0022058487
7.8125,72.0,984.3368,273238.47,0.0022506714
7.8125,73.0,984.3368,273238.47,0.0022406578
7.9101562,74.0,984.3368,277085.88,0.0022101402
7.9101562,75.0,984.3368,277146.28,0.00223732
8.0078125,76.0,984.3368,280381.72,0.0022547245
8.105469,77.0,984.3368,284032.62,0.002224207
8.203125,78.0,984.3368,288064.84,0.0022547245
8.300781,79.0,984.3368,292251.28,0.002244711
8.3984375,80.0,984.3368,295487.6,0.0022103786
8.496094,81.0,984.3368,298723.75,0.0022118092
8.496094,82.0,984.3368,298791.78,0.0022091866
8.59375,83.0,984.3368,302924.6,0.0022025108
8.59375,84.0,984.3368,302924.6,0.002216339
8.59375,85.0,984.3368,302924.6,0.0021967888
8.59375,86.0,984.3368,302924.6,0.002776146
8.59375,87.0,984.3368,303041.03,0.0022957325
8.59375,88.0,984.3368,303041.03,0.0022273064
8.59375,89.0,984.3368,303118.62,0.0023767948
8.59375,90.0,984.3368,303435.3,0.002573967
8.691406,91.0,984.3368,307421.25,0.0022428036
8.691406,92.0,984.3368,307424.66,0.0028042793
8.886719,93.0,984.3368,314523.03,0.0022883415
9.082031,94.0,984.3368,321838.38,0.0022182465
9.1796875,95.0,984.3368,325815.84,0.00222826
9.472656,96.0,984.3368,333210.97,0.0022304058
9.472656,97.0,984.3368,333229.9,0.0022113323
9.472656,98.0,984.3368,333241.9,0.0022165775
9.472656,99.0,984.3368,333594.62,0.002269268
9.472656,100.0,984.3368,333623.34,0.0023961067
9.472656,101.0,984.3368,333623.34,0.002204895
9.667969,102.0,984.3368,340114.22,0.0022029877
9.765625,103.0,984.3368,343303.34,0.002224207
9.9609375,104.0,984.3368,351581.22,0.002216339
10.058594,105.0,984.3368,354410.84,0.0028438568
10.058594,106.0,984.3368,354444.84,0.0022387505
10.058594,107.0,984.3368,354469.22,0.0022568703
10.058594,108.0,984.3368,354634.97,0.0022206306
10.058594,109.0,984.3368,354638.06,0.0022318363
10.058594,110.0,984.3368,354638.06,0.002244234
10.058594,111.0,984.3368,354638.06,0.0022644997
10.15625,112.0,984.3368,359074.16,0.002636671
10.15625,113.0,984.3368,359105.66,0.0022406578
10.15625,114.0,984.3368,359105.66,0.002247095
10.3515625,115.0,984.3368,366368.0,0.0022497177
10.3515625,116.0,984.3368,366375.28,0.0022308826
10.449219,117.0,986.33655,370036.0,0.0022063255
10.546875,118.0,986.33655,373287.88,0.0028185844
10.546875,119.0,986.33655,373287.88,0.0022370815
10.644531,120.0,986.33655,376525.22,0.0027999878
10.7421875,121.0,986.33655,379924.06,0.002215147
10.839844,122.0,986.33655,384151.2,0.002229929
10.839844,123.0,986.33655,384425.8,0.0022175312
10.839844,124.0,986.33655,384431.62,0.0022690296
10.839844,125.0,986.33655,384431.62,0.0022070408
10.839844,126.0,986.33655,384431.62,0.0023748875
10.9375,127.0,986.33655,389307.47,0.0022044182
10.9375,128.0,986.33655,389307.47,0.0021924973
11.035156,129.0,986.33655,393297.66,0.0022137165
11.035156,130.0,986.33655,393297.66,0.0022251606
11.035156,131.0,986.33655,393297.66,0.0022482872
11.1328125,132.0,986.33655,396547.25,0.0022358894
11.1328125,133.0,986.33655,396676.75,0.0022153854
11.230469,134.0,986.33655,399874.25,0.002216816
11.328125,135.0,986.33655,403107.9,0.0022222996
11.328125,136.0,986.33655,403107.9,0.0022392273
11.328125,137.0,986.33655,403478.2,0.0022389889
11.328125,138.0,986.33655,403478.2,0.002241373
11.328125,139.0,986.33655,403478.2,0.0022752285
11.425781,140.0,986.33655,407114.03,0.0022513866
11.5234375,141.0,986.33655,410318.84,0.0022439957
11.816406,142.0,986.33655,421543.03,0.0022275448
11.816406,143.0,986.33655,421543.03,0.0022153854
11.816406,144.0,986.33655,421543.03,0.002235651
11.816406,145.0,986.33655,421610.94,0.0024783611
11.816406,146.0,986.33655,421613.75,0.0025088787
12.011719,147.0,986.33655,428216.78,0.0025942326
12.011719,148.0,986.33655,428216.78,0.0022170544
12.011719,149.0,986.33655,428216.78,0.0021924973
12.109375,150.0,986.33655,431446.84,0.0022234917
12.109375,151.0,986.33655,431456.88,0.0022201538
12.109375,152.0,986.33655,431465.16,0.0022659302
12.109375,153.0,986.33655,431575.7,0.002197504
12.109375,154.0,986.33655,431605.38,0.0022239685
12.207031,155.0,986.33655,435761.72,0.0021941662
12.207031,156.0,986.33655,435761.72,0.0022172928
12.402344,157.0,986.33655,443122.53,0.0022013187
12.402344,158.0,986.33655,443122.53,0.0021920204
12.5,159.0,986.33655,446353.34,0.0022039413
12.5,160.0,986.33655,446359.5,0.0022218227
12.597656,161.0,986.33655,447466.5,0.0022294521
12.6953125,162.0,986.33655,450735.9,0.0022063255
12.6953125,163.0,986.33655,450872.62,0.0022115707
12.6953125,164.0,986.33655,451383.62,0.0022072792
12.792969,165.0,986.33655,454665.3,0.002215147
12.792969,166.0,986.33655,454665.3,0.0022261143
12.792969,167.0,986.33655,454665.3,0.0022034645
12.792969,168.0,986.33655,454668.22,0.0021955967
12.792969,169.0,986.33655,454668.22,0.0022330284
12.890625,170.0,986.33655,458690.56,0.002211094
13.0859375,171.0,986.33655,465943.44,0.0022118092
13.183594,172.0,986.33655,469972.12,0.0022342205
13.183594,173.0,986.33655,469972.12,0.0022640228
13.28125,174.0,986.33655,473229.25,0.0021994114
13.378906,175.0,986.33655,476463.12,0.0022525787
13.378906,176.0,986.33655,476463.12,0.0023834705
13.378906,177.0,986.33655,476463.12,0.0023491383
13.378906,178.0,986.33655,476463.12,0.0024573803
13.574219,179.0,986.33655,483720.75,0.002222538
13.574219,180.0,986.33655,486578.2,0.0023133755
13.574219,181.0,986.33655,486578.2,0.002195835
13.574219,182.0,986.33655,486582.2,0.0025115013
13.574219,183.0,986.33655,486582.2,0.0023536682
13.574219,184.0,986.33655,486582.2,0.0022227764
13.574219,185.0,986.33655,486582.2,0.0022621155
13.671875,186.0,986.33655,489818.88,0.0022876263
13.671875,187.0,986.33655,489818.88,0.0022149086
13.671875,188.0,986.33655,489839.16,0.0022294521
13.8671875,189.0,986.33655,497012.38,0.0022108555
14.0625,190.0,986.33655,504246.34,0.002218008
14.160156,191.0,986.33655,507400.16,0.0022130013
14.160156,192.0,986.33655,507400.16,0.0022239685
14.160156,193.0,986.33655,507449.06,0.0021924973
14.160156,194.0,986.33655,507449.06,0.0021972656
14.2578125,195.0,986.33655,511355.16,0.0022087097
14.2578125,196.0,986.33655,511355.16,0.0022902489
14.2578125,197.0,986.33655,511355.16,0.002211094
14.2578125,198.0,986.33655,511459.2,0.002669096
14.2578125,199.0,986.33655,511459.2,0.002272129
14.2578125,200.0,986.33655,511652.22,0.0024299622
14.2578125,201.0,986.33655,511652.22,0.0022249222
14.2578125,202.0,986.33655,511652.28,0.0024328232
14.2578125,203.0,986.33655,511672.78,0.0021989346
14.355469,204.0,986.33655,514850.53,0.002247572
14.355469,205.0,986.33655,514850.53,0.0022554398
14.453125,206.0,986.33655,518583.34,0.0022599697
14.453125,207.0,986.33655,518583.34,0.0022056103
14.453125,208.0,986.33655,518587.5,0.0021853447
14.453125,209.0,986.33655,518587.5,0.0023276806
14.550781,210.0,986.33655,522014.6,0.0022158623
14.6484375,211.0,986.33655,526135.0,0.0025770664
14.746094,212.0,986.33655,529387.5,0.002213955
14.746094,213.0,986.33655,529387.5,0.002275467
14.746094,214.0,986.33655,529531.44,0.0023629665
14.84375,215.0,986.33655,533627.8,0.0021839142
14.941406,216.0,986.33655,537170.4,0.0022735596
14.941406,217.0,986.33655,538242.0,0.0022583008
14.941406,218.0,986.33655,538242.0,0.0025064945
15.136719,219.0,986.33655,544746.3,0.0022046566
15.136719,220.0,986.33655,544746.3,0.0022220612
15.136719,221.0,986.33655,544823.25,0.00223279
15.136719,222.0,986.33655,544824.0,0.0023036003
15.136719,223.0,986.33655,545017.6,0.0022251606
15.234375,224.0,986.33655,548191.44,0.0022096634
15.234375,225.0,986.33655,548191.44,0.0022890568
15.234375,226.0,986.33655,548191.44,0.002254963
15.234375,227.0,986.33655,548191.44,0.0022337437
15.234375,228.0,986.33655,548191.44,0.0022053719
15.332031,229.0,986.33655,552498.4,0.0022377968
15.332031,230.0,986.33655,552498.4,0.002207756
15.4296875,231.0,986.33655,556125.44,0.0023181438
15.527344,232.0,986.33655,559364.5,0.0022172928
15.625,233.0,986.33655,563552.44,0.0022199154
15.722656,234.0,986.33655,566789.56,0.0024383068
15.8203125,235.0,986.33655,570053.3,0.002243042
15.917969,236.0,986.33655,573989.6,0.0022056103
15.917969,237.0,986.33655,574122.75,0.002244711
15.917969,238.0,986.33655,574122.75,0.0022017956
15.917969,239.0,986.33655,574127.9,0.0021834373
15.917969,240.0,986.33655,574146.3,0.0026245117
15.917969,241.0,986.33655,574146.3,0.0022230148
15.917969,242.0,986.33655,574146.3,0.002252102
15.917969,243.0,986.33655,574164.6,0.0022346973
15.917969,244.0,986.33655,574164.6,0.0024504662
15.917969,245.0,986.33655,574241.8,0.0022654533
15.917969,246.0,986.33655,574261.5,0.0022747517
16.015625,247.0,986.33655,578281.06,0.0025069714
16.015625,248.0,986.33655,578281.06,0.0022706985
16.308594,249.0,986.33655,587380.44,0.002234459
16.40625,250.0,986.33655,590614.0,0.002225399
