coverage,iteration,max_fitness,qd_score,time
7.5195312,48.0,939.01495,229697.69,0.0022118092
7.5195312,49.0,939.01495,229919.03,0.0027673244
7.5195312,50.0,961.5614,230773.16,0.0022222996
7.6171875,51.0,961.5614,234025.6,0.0021886826
7.8125,52.0,961.5614,235447.77,0.0021970272
7.9101562,53.0,961.5614,238706.66,0.0021510124
8.0078125,54.0,961.5614,241940.33,0.0022656918
8.105469,55.0,961.5614,245165.83,0.002192974
8.203125,56.0,961.5614,248729.86,0.0022284985
8.203125,57.0,961.5614,248809.67,0.0021893978
8.203125,58.0,961.5614,248971.47,0.0022034645
8.203125,59.0,961.5614,248972.92,0.0022046566
8.300781,60.0,961.5614,252201.67,0.0021910667
8.300781,61.0,961.5614,252208.94,0.0022444725
8.3984375,62.0,961.5614,252826.88,0.0021612644
8.3984375,63.0,961.5614,252848.77,0.0021891594
8.3984375,64.0,961.5614,252848.77,0.0021848679
8.3984375,65.0,961.5614,252848.77,0.0027959347
8.3984375,66.0,961.5614,253013.44,0.0026330948
8.691406,67.0,961.5614,264469.7,0.0022149086
8.691406,68.0,961.5614,264513.12,0.0027647018
8.886719,69.0,961.5614,268479.5,0.0022199154
8.984375,70.0,961.5614,272162.5,0.0022399426
8.984375,71.0,961.5614,273256.06,0.0021936893
8.984375,72.0,961.5614,273309.78,0.002216339
9.082031,73.0,961.5614,273860.9,0.0022382736
9.082031,74.0,961.5614,273860.9,0.0022118092
9.082031,75.0,961.5614,274510.8,0.0022027493
9.1796875,76.0,961.5614,277742.03,0.002229929
9.1796875,77.0,961.5614,277742.03,0.002200365
9.277344,78.0,961.5614,280987.94,0.0021936893
9.277344,79.0,961.5614,281095.1,0.0021941662
9.472656,80.0,961.5614,286161.97,0.002199173
9.472656,81.0,961.5614,286161.97,0.002370119
9.667969,82.0,961.5614,291330.5,0.0021960735
9.667969,83.0,961.5614,291352.56,0.0021979809
9.667969,84.0,961.5614,292532.2,0.0022001266
9.765625,85.0,961.5614,293957.2,0.00219059
9.765625,86.0,961.5614,297462.94,0.002212286
9.765625,87.0,961.5614,297462.94,0.0021915436
9.9609375,88.0,961.5614,304857.97,0.002197504
9.9609375,89.0,961.5614,304865.9,0.0022697449
10.058594,90.0,961.5614,308473.12,0.0022017956
10.058594,91.0,961.5614,308473.12,0.002193451
10.058594,92.0,961.5614,311986.03,0.002190113
10.058594,93.0,961.5614,312062.7,0.0021920204
10.058594,94.0,977.01587,312099.7,0.0021893978
10.058594,95.0,977.01587,312099.7,0.0022053719
10.15625,96.0,977.01587,315268.66,0.002204895
10.15625,97.0,977.01587,315480.3,0.0021996498
10.253906,98.0,977.01587,317669.22,0.0022189617
10.3515625,99.0,977.01587,321815.47,0.002197504
10.449219,100.0,977.01587,325961.8,0.0021939278
10.449219,101.0,977.01587,325961.8,0.0022542477
10.449219,102.0,977.01587,325961.8,0.002192974
10.546875,103.0,977.01587,329189.16,0.0022268295
10.644531,104.0,977.01587,332426.5,0.002904892
10.644531,105.0,977.01587,332432.72,0.0021944046
10.644531,106.0,977.01587,332432.72,0.0021984577
10.7421875,107.0,977.01587,336330.4,0.0022704601
10.839844,108.0,977.01587,339838.1,0.0022203922
10.839844,109.0,977.01587,339840.5,0.0022261143
10.9375,110.0,977.01587,343886.6,0.0022370815
11.035156,111.0,977.01587,346375.66,0.0022177696
11.035156,112.0,977.01587,346375.66,0.0022349358
11.1328125,113.0,977.01587,347656.12,0.0021715164
11.1328125,114.0,981.7744,347660.88,0.0022499561
11.1328125,115.0,981.7744,347732.2,0.0021817684
11.1328125,116.0,981.7744,347732.2,0.0022025108
11.1328125,117.0,981.7744,347732.2,0.002215147
11.1328125,118.0,981.7744,347944.0,0.002250433
11.230469,119.0,981.7744,351174.56,0.0021746159
11.425781,120.0,981.7744,357218.88,0.002202034
11.425781,121.0,981.7744,357557.34,0.0021936893
11.425781,122.0,981.7744,357700.5,0.0022284985
11.425781,123.0,981.7744,357709.03,0.0022022724
11.425781,124.0,981.7744,357854.47,0.0022189617
11.5234375,125.0,981.7744,361098.62,0.0021986961
11.621094,126.0,981.7744,366134.97,0.0021972656
11.621094,127.0,981.7744,366134.97,0.002179861
11.71875,128.0,981.7744,372190.0,0.0022494793
11.9140625,129.0,981.7744,379563.78,0.002238512
12.011719,130.0,981.7744,382794.1,0.0023782253
12.011719,131.0,981.7744,382905.25,0.002165556
12.109375,132.0,981.7744,387060.66,0.0021913052
12.109375,133.0,981.7744,387074.03,0.0021922588
12.207031,134.0,981.7744,390393.16,0.0022349358
12.207031,135.0,981.7744,390411.75,0.0021808147
12.207031,136.0,981.7744,390413.78,0.002194643
12.207031,137.0,981.7744,390413.78,0.002260685
12.207031,138.0,981.7744,390451.62,0.0022234917
12.3046875,139.0,981.7744,394709.6,0.0021829605
12.402344,140.0,981.7744,397360.25,0.002348423
12.402344,141.0,981.7744,397369.72,0.0021922588
12.5,142.0,981.7744,401507.38,0.0021951199
12.5,143.0,981.7744,401817.3,0.0021972656
12.5,144.0,981.7744,401817.3,0.0022170544
12.5,145.0,981.7744,401817.3,0.0021896362
12.6953125,146.0,981.7744,409956.8,0.0022120476
12.988281,147.0,981.7744,419430.7,0.0022463799
13.0859375,148.0,981.7744,422670.22,0.0022015572
13.0859375,149.0,981.7744,425086.47,0.0027563572
13.183594,150.0,981.7744,428440.38,0.0021746159
13.183594,151.0,981.7744,428441.1,0.0022058487
13.28125,152.0,981.7744,431675.94,0.0021767616
13.28125,153.0,981.7744,432023.0,0.002253294
13.28125,154.0,981.7744,432023.0,0.0021982193
13.378906,155.0,981.7744,435232.03,0.0021884441
13.378906,156.0,981.7744,435419.3,0.0022320747
13.574219,157.0,985.5819,442822.53,0.0021870136
13.671875,158.0,985.5819,446265.16,0.0027742386
13.769531,159.0,985.5819,449516.6,0.0023360252
13.8671875,160.0,985.5819,453686.84,0.0021882057
13.8671875,161.0,985.5819,453686.84,0.0021967888
13.8671875,162.0,985.5819,453686.84,0.002202034
13.964844,163.0,985.5819,456958.5,0.0023195744
13.964844,164.0,985.5819,457605.78,0.0021743774
13.964844,165.0,985.5819,457676.8,0.002224207
14.0625,166.0,985.5819,461871.06,0.0022633076
14.160156,167.0,985.5819,465191.2,0.002292633
14.160156,168.0,985.5819,465227.3,0.0021810532
14.160156,169.0,985.5819,465227.3,0.002188921
14.160156,170.0,985.5819,465298.38,0.002194643
14.2578125,171.0,985.5819,468526.3,0.00218606
14.2578125,172.0,985.5819,468593.0,0.0021767616
14.2578125,173.0,985.5819,468593.0,0.0022220612
14.2578125,174.0,985.5819,468593.0,0.002213955
14.453125,175.0,985.5819,476829.8,0.0027456284
14.453125,176.0,985.5819,479526.22,0.0021617413
14.6484375,177.0,985.5819,486024.53,0.0022468567
14.746094,178.0,985.5819,490239.2,0.002212286
14.746094,179.0,985.5819,490526.22,0.0021841526
14.84375,180.0,985.5819,493714.5,0.0021848679
14.84375,181.0,985.5819,493714.5,0.0022079945
14.84375,182.0,985.5819,493714.5,0.0021774769
14.941406,183.0,985.5819,496331.62,0.0022170544
15.136719,184.0,985.5819,503750.3,0.0021970272
15.136719,185.0,985.5819,503750.3,0.0021767616
15.234375,186.0,985.5819,507869.4,0.0022375584
15.234375,187.0,985.5819,511387.16,0.0021891594
15.234375,188.0,985.5819,511387.16,0.0021874905
15.234375,189.0,985.5819,511447.34,0.0021898746
15.4296875,190.0,985.5819,518437.03,0.0021982193
15.527344,191.0,985.5819,522779.94,0.0021908283
15.625,192.0,985.5819,526962.2,0.002804041
15.625,193.0,985.5819,526962.2,0.0021796227
15.8203125,194.0,985.5819,535300.06,0.0021955967
15.917969,195.0,985.5819,539379.75,0.0022408962
15.917969,196.0,985.5819,539379.75,0.0022015572
16.015625,197.0,985.5819,542477.44,0.0021927357
16.015625,198.0,985.5819,542628.4,0.0022227764
16.015625,199.0,985.5819,542628.4,0.00219059
16.113281,200.0,985.5819,545872.8,0.0021834373
16.113281,201.0,985.5819,545896.75,0.00219059
16.210938,202.0,985.5819,549929.25,0.0022497177
16.40625,203.0,985.5819,555651.44,0.002191782
16.40625,204.0,985.5819,555651.44,0.0021736622
16.40625,205.0,985.5819,555658.0,0.002196312
16.601562,206.0,985.5819,561581.2,0.002199173
16.699219,207.0,985.5819,564211.6,0.0023362637
16.699219,208.0,985.5819,564234.25,0.0022444725
16.894531,209.0,985.5819,571663.75,0.0021953583
16.894531,210.0,985.5819,571818.6,0.0025541782
16.894531,211.0,985.5819,571884.7,0.0022079945
16.894531,212.0,985.5819,571897.9,0.0021927357
16.992188,213.0,985.5819,576034.7,0.0027794838
17.1875,214.0,985.5819,580451.06,0.002185583
17.1875,215.0,985.5819,581434.56,0.002200842
17.285156,216.0,985.5819,585614.1,0.0021893978
17.285156,217.0,985.5819,585615.3,0.0022685528
17.480469,218.0,985.5819,590837.9,0.002772808
17.578125,219.0,985.5819,593668.7,0.0021882057
17.578125,220.0,985.5819,593669.0,0.0021896362
17.578125,221.0,985.5819,593669.0,0.0022394657
17.96875,222.0,985.5819,607948.06,0.0022089481
18.066406,223.0,985.5819,611311.8,0.0021851063
18.066406,224.0,985.5819,611999.8,0.0022099018
18.066406,225.0,985.5819,613939.2,0.0021932125
18.066406,226.0,985.5819,613939.2,0.002195835
18.066406,227.0,985.5819,614259.4,0.0025427341
18.066406,228.0,985.5819,614972.3,0.0021886826
18.066406,229.0,985.5819,614972.3,0.002207756
18.164062,230.0,985.5819,619135.1,0.00218153
18.261719,231.0,985.5819,621826.44,0.0029211044
18.261719,232.0,985.5819,625385.7,0.0023536682
18.359375,233.0,985.5819,629927.0,0.0021853447
18.359375,234.0,985.5819,630179.6,0.0022146702
18.457031,235.0,985.5819,634365.4,0.0028970242
18.554688,236.0,985.5819,636609.44,0.002187252
18.554688,237.0,985.5819,636609.44,0.002227068
18.554688,238.0,985.5819,636736.5,0.0022025108
18.554688,239.0,985.5819,636746.4,0.0022127628
18.554688,240.0,985.5819,636778.0,0.0022246838
18.554688,241.0,985.5819,636778.0,0.0021629333
18.554688,242.0,985.5819,636778.0,0.0022199154
18.554688,243.0,985.5819,636778.0,0.0027558804
18.652344,244.0,985.5819,640928.9,0.0021882057
18.652344,245.0,985.5819,640928.9,0.0021820068
18.652344,246.0,985.5819,640966.25,0.0028164387
18.75,247.0,985.5819,642427.8,0.0022659302
18.847656,248.0,985.5819,645006.0,0.0021939278
18.847656,249.0,985.5819,645006.0,0.0022220612
18.847656,250.0,985.5819,645260.0,0.0021986961
