coverage,iteration,max_fitness,qd_score,time
20.117188,57.0,780.746,48838.617,0.006645441
20.507812,58.0,780.746,50122.63,0.008327723
20.996094,59.0,780.746,51380.95,0.008438587
21.484375,60.0,780.746,52796.777,0.008697033
21.777344,61.0,780.746,53513.566,0.0066888332
22.167969,62.0,780.746,54678.57,0.008340836
22.460938,63.0,780.746,55494.33,0.007922649
22.65625,64.0,780.746,56015.3,0.008524418
23.046875,65.0,780.746,57216.426,0.006710291
23.632812,66.0,780.746,58718.074,0.008579254
23.828125,67.0,780.746,59540.516,0.00664258
23.828125,68.0,780.746,59702.46,0.0066609383
24.023438,69.0,780.746,60229.32,0.008613348
24.21875,70.0,780.746,60892.305,0.008357048
24.316406,71.0,780.746,61063.37,0.006347418
24.511719,72.0,780.746,61580.406,0.00842309
24.902344,73.0,780.746,62599.938,0.008405924
25.292969,74.0,780.746,63839.55,0.0067591667
25.488281,75.0,780.746,64347.105,0.0066432953
25.78125,76.0,780.746,65170.14,0.0076971054
25.976562,77.0,780.746,65729.87,0.00854373
26.074219,78.0,780.746,66020.82,0.008391142
26.269531,79.0,780.746,66461.85,0.008323908
26.464844,80.0,780.746,66972.44,0.008470774
26.464844,81.0,780.746,67103.7,0.008132935
26.757812,82.0,780.746,68242.39,0.008356333
27.050781,83.0,780.746,69088.66,0.006652355
27.441406,84.0,780.746,70026.055,0.008378744
27.539062,85.0,780.746,70415.97,0.0084786415
27.929688,86.0,780.746,71488.27,0.006630659
28.027344,87.0,780.746,71833.3,0.008290768
28.320312,88.0,780.746,72895.26,0.008289337
28.808594,89.0,780.746,74409.5,0.008309603
29.003906,90.0,780.746,74943.8,0.008264065
29.101562,91.0,780.746,75106.25,0.00832653
29.394531,92.0,780.746,75826.64,0.008316994
29.785156,93.0,780.746,76777.92,0.008413315
29.882812,94.0,780.746,77156.85,0.0080935955
30.078125,95.0,780.746,77732.23,0.007965088
30.175781,96.0,780.746,77978.305,0.008630037
30.371094,97.0,780.746,78789.25,0.0065500736
30.46875,98.0,780.746,79123.65,0.008092165
30.664062,99.0,780.746,79853.92,0.0067005157
31.152344,100.0,780.746,80826.484,0.0080451965
31.25,101.0,780.746,81441.97,0.008361816
31.542969,102.0,780.746,82394.77,0.0066251755
31.835938,103.0,780.746,84171.79,0.00842762
32.03125,104.0,780.746,85124.12,0.008379698
32.32422,105.0,780.746,85795.336,0.008409262
32.421875,106.0,780.746,86325.54,0.008678913
32.51953,107.0,780.746,86688.91,0.006712675
32.617188,108.0,780.746,87396.09,0.0083396435
32.8125,109.0,780.746,88308.945,0.008459568
32.910156,110.0,780.746,88863.336,0.008327484
33.398438,111.0,780.746,90831.984,0.008041143
33.789062,112.0,780.746,92039.34,0.007974386
33.984375,113.0,780.746,92838.555,0.0073359013
33.984375,114.0,780.746,93017.32,0.006557226
33.984375,115.0,780.746,93153.195,0.007933378
33.984375,116.0,780.746,93343.63,0.008023977
34.375,117.0,780.746,94545.08,0.007952452
34.472656,118.0,780.746,95266.984,0.00839138
34.66797,119.0,780.746,95996.91,0.008029699
34.86328,120.0,780.746,96430.1,0.007954359
35.058594,121.0,780.746,97589.6,0.00838232
35.351562,122.0,780.746,98714.52,0.008285522
35.64453,123.0,780.746,99552.49,0.008270502
36.23047,124.0,780.746,101515.08,0.00835824
36.523438,125.0,780.746,102485.305,0.008648872
36.71875,126.0,780.746,103151.46,0.0084126
36.816406,127.0,780.746,103502.07,0.006684065
36.816406,128.0,780.746,103677.836,0.008128166
37.01172,129.0,780.746,104172.96,0.008335829
37.20703,130.0,780.746,104730.38,0.008372545
37.402344,131.0,780.746,105237.01,0.008605242
37.5,132.0,780.746,105680.4,0.007655859
37.5,133.0,780.746,105824.195,0.0062835217
37.695312,134.0,780.746,106590.46,0.008074522
37.98828,135.0,780.746,108307.086,0.0067162514
38.085938,136.0,873.76556,109409.47,0.008147001
38.183594,137.0,873.76556,109896.55,0.008586407
38.183594,138.0,873.76556,109948.25,0.00829196
38.28125,139.0,873.76556,110633.41,0.008057833
38.476562,140.0,873.76556,111394.11,0.008485794
38.57422,141.0,873.76556,111843.69,0.0066125393
38.76953,142.0,873.76556,112979.195,0.008163691
39.160156,143.0,873.76556,114593.164,0.008374214
39.257812,144.0,873.76556,115080.63,0.008513689
39.257812,145.0,873.76556,115270.51,0.0073838234
39.257812,146.0,873.76556,115384.26,0.008412361
39.257812,147.0,873.76556,115921.57,0.00831604
39.648438,148.0,873.76556,117373.586,0.008653402
39.941406,149.0,873.76556,117967.93,0.0066313744
40.33203,150.0,873.76556,118797.15,0.008326292
40.429688,151.0,873.76556,119189.15,0.00838542
40.429688,152.0,873.76556,119982.27,0.00813961
40.527344,153.0,873.76556,120544.305,0.008602619
40.527344,154.0,873.76556,120586.945,0.007956743
40.625,155.0,873.76556,121214.87,0.006625414
40.722656,156.0,873.76556,121474.87,0.0077471733
40.820312,157.0,873.76556,122216.945,0.008013248
40.91797,158.0,873.76556,122963.35,0.008411646
40.91797,159.0,873.76556,123481.1,0.0083322525
41.015625,160.0,873.76556,124388.96,0.008654356
41.11328,161.0,873.76556,124811.54,0.00840807
41.11328,162.0,873.76556,124873.35,0.008331537
41.11328,163.0,873.76556,125161.6,0.008415222
41.210938,164.0,873.76556,125542.96,0.007946014
41.40625,165.0,873.76556,126451.875,0.008009672
41.40625,166.0,873.76556,126477.65,0.008335352
41.503906,167.0,873.76556,127574.12,0.008450747
41.503906,168.0,873.76556,128281.375,0.0082502365
41.601562,169.0,873.76556,128756.35,0.008583784
41.796875,170.0,873.76556,129869.945,0.006881714
41.992188,171.0,873.76556,130791.77,0.00854969
42.089844,172.0,873.76556,131303.11,0.008004427
42.089844,173.0,873.76556,131435.33,0.008221865
42.285156,174.0,873.76556,131880.89,0.008293629
42.382812,175.0,873.76556,132030.33,0.0074481964
42.48047,176.0,873.76556,132564.81,0.007632017
42.67578,177.0,873.76556,133586.92,0.008399963
42.67578,178.0,873.76556,133682.81,0.008235216
42.67578,179.0,873.76556,133878.19,0.007994413
42.871094,180.0,873.76556,134588.86,0.008372307
42.871094,181.0,873.76556,134640.88,0.008406162
42.96875,182.0,873.76556,135051.39,0.008302212
43.066406,183.0,873.76556,135233.73,0.008370161
43.164062,184.0,873.76556,135790.45,0.008294821
43.26172,185.0,873.76556,136146.66,0.008534193
43.75,186.0,873.76556,138265.28,0.007119894
43.75,187.0,873.76556,138632.81,0.0077028275
43.847656,188.0,873.76556,139182.75,0.008393288
43.847656,189.0,873.76556,139307.52,0.008306026
43.945312,190.0,882.822,140279.25,0.008408546
43.945312,191.0,882.822,140558.4,0.008493662
44.04297,192.0,882.822,141068.73,0.0072820187
44.335938,193.0,882.822,141889.75,0.008450747
44.53125,194.0,882.822,142634.25,0.008295774
44.726562,195.0,882.822,143478.31,0.008208513
44.82422,196.0,882.822,143670.92,0.008405209
45.01953,197.0,882.822,144480.77,0.008196592
45.01953,198.0,882.822,144602.64,0.008366823
45.117188,199.0,882.822,144945.58,0.008658648
45.117188,200.0,882.822,145110.42,0.008274078
45.117188,201.0,882.822,145224.3,0.008141041
45.117188,202.0,882.822,145281.38,0.008658171
45.117188,203.0,882.822,145538.03,0.008296013
45.117188,204.0,882.822,145622.06,0.0073156357
45.117188,205.0,882.822,145793.8,0.008285046
45.214844,206.0,882.822,146827.05,0.007922888
45.214844,207.0,882.822,147134.48,0.008012772
45.3125,208.0,882.822,147907.2,0.00825119
45.410156,209.0,882.822,148000.28,0.008349419
45.507812,210.0,882.822,148183.45,0.007982731
45.703125,211.0,882.822,148813.72,0.008149862
45.80078,212.0,882.822,149720.84,0.008282661
45.80078,213.0,882.822,149975.97,0.008053541
45.898438,214.0,882.822,150477.88,0.006739378
45.898438,215.0,882.822,150621.66,0.008259535
45.996094,216.0,882.822,151116.97,0.00825882
46.09375,217.0,882.822,151594.5,0.008016348
46.191406,218.0,882.822,152050.14,0.00842905
46.289062,219.0,882.822,152618.95,0.008317232
46.289062,220.0,882.822,152959.92,0.00842905
46.289062,221.0,882.822,153178.9,0.006674528
46.289062,222.0,882.822,153245.0,0.006692171
46.289062,223.0,882.822,153486.03,0.006704569
46.38672,224.0,882.822,153825.19,0.008114576
46.58203,225.0,882.822,155017.48,0.008233309
46.679688,226.0,882.822,155524.9,0.008628607
46.679688,227.0,882.822,155643.12,0.008309126
46.679688,228.0,882.822,155891.33,0.0066258907
46.679688,229.0,882.822,156034.27,0.008224964
46.777344,230.0,882.822,156232.27,0.008282423
46.875,231.0,882.822,156478.47,0.008629799
46.972656,232.0,882.822,156978.95,0.008385658
46.972656,233.0,882.822,156992.58,0.008285522
46.972656,234.0,882.822,157099.3,0.0083658695
46.972656,235.0,882.822,157326.61,0.007975578
46.972656,236.0,882.822,157390.84,0.00839138
46.972656,237.0,882.822,157555.39,0.008287191
46.972656,238.0,882.822,157775.06,0.0082194805
46.972656,239.0,882.822,157826.48,0.008291006
47.16797,240.0,882.822,159107.22,0.008378029
47.16797,241.0,882.822,159145.61,0.008372307
47.36328,242.0,882.822,159771.8,0.0083806515
47.460938,243.0,882.822,159981.2,0.008034468
47.558594,244.0,882.822,160967.95,0.008384705
47.753906,245.0,882.822,161760.53,0.008250952
47.851562,246.0,882.822,162869.66,0.006583214
47.94922,247.0,882.822,163475.27,0.008390188
48.046875,248.0,882.822,164128.64,0.008292198
48.242188,249.0,882.822,165271.95,0.008430243
48.339844,250.0,882.822,165741.94,0.008374691
